encoder,speed
1.599954,-19.363270
1.518653,-19.411221
1.437640,-19.453526
1.359790,-19.419815
1.359586,-18.189560
1.226093,-18.242184
1.168950,-18.033089
1.086933,-18.509109
1.013590,-19.093470
0.930797,-19.105352
0.846627,-19.721212
0.781022,-18.761734
0.778879,-18.761734
0.692880,-19.507914
0.616373,-19.631214
0.462177,-19.091175
0.461536,-18.446423
0.391357,-18.681757
0.260737,-17.896507
0.260585,-18.762140
0.046355,-18.926558
0.024892,-19.482517
6.356816,-19.277273
6.168434,-18.812439
6.065854,-19.507563
6.016090,-18.780205
6.004576,-19.290150
5.857515,-18.816050
5.851466,-18.050619
5.687632,-17.703339
5.685321,-17.388271
5.563283,-18.185471
5.581773,-18.185471
5.408639,-19.169962
5.422622,-19.169962
5.250160,-19.205868
5.205765,-18.930529
5.101555,-18.860664
5.055243,-19.638014
4.973559,-18.522741
4.877306,-18.339012
4.835980,-17.481792
4.770211,-17.957298
4.703195,-18.262690
4.604546,-18.569000
4.526600,-19.801241
4.468304,-19.316452
4.395823,-19.581816
4.282410,-19.418261
4.207916,-19.818184
4.152783,-19.678133
4.077043,-18.994850
3.986560,-18.996038
3.929302,-17.830288
3.865546,-18.167276
3.782905,-18.298897
3.716560,-19.058306
3.613786,-19.841208
3.560954,-19.364405
3.454635,-20.104376
3.384070,-19.483028
3.311973,-20.134153
3.223002,-19.750130
3.146015,-19.582626
3.084653,-18.723047
3.002012,-17.664299
2.952156,-18.442265
2.883031,-18.368782
2.786874,-19.113214
2.717938,-19.490166
2.637213,-19.546677
2.557829,-19.317959
2.495317,-19.025625
2.391395,-19.953045
2.321309,-19.111614
2.248828,-19.363153
2.186604,-18.270987
2.121409,-17.898060
2.051421,-17.759251
1.987986,-17.684868
1.904690,-18.816753
1.834316,-18.710245
1.744869,-19.175737
1.679289,-18.791599
1.598132,-19.376747
1.508923,-19.482048
1.435722,-19.258095
1.357777,-19.693871
1.294210,-18.076920
1.224847,-18.126696
1.159412,-17.911640
1.092253,-18.474356
1.011385,-19.094864
0.930461,-19.202522
0.850725,-19.745190
0.779321,-18.997074
0.696752,-19.581896
0.618111,-19.362673
0.532257,-19.806555
0.462609,-19.289278
0.396281,-18.349953
0.317738,-18.674786
0.261565,-18.027409
0.188886,-18.468346
0.108988,-19.011997
0.024933,-19.533918
6.249654,-19.309305
6.171598,-18.877138
6.067196,-19.538006
6.016953,-18.986155
5.911976,-19.448631
5.860104,-18.786068
5.789541,-18.367769
5.688207,-17.759626
5.652442,-17.709789
5.591849,-18.549307
5.517547,-18.614290
5.411515,-19.472364
5.357342,-19.112976
5.253803,-19.147787
5.207395,-18.880028
5.102514,-19.011517
5.054860,-19.478121
4.974230,-18.461502
4.876156,-18.240587
4.836267,-17.588566
4.770690,-17.802971
4.706167,-18.298677
4.604258,-18.594875
4.526217,-19.907480
4.467633,-19.273504
4.393618,-19.640781
4.282314,-19.430958
4.208299,-19.969149
4.153742,-19.659971
4.077235,-19.084822
3.986800,-19.074362
3.930068,-17.658634
3.867367,-18.200197
3.784822,-18.413774
3.715026,-19.367668
3.612635,-19.788025
3.545521,-19.573673
3.468439,-20.189400
3.382152,-19.629663
3.309767,-20.123985
3.223481,-19.533875
3.146782,-19.525190
3.085516,-18.669498
3.002971,-17.805618
2.952731,-18.392677
2.884565,-18.419685
2.788504,-19.335640
2.715350,-19.581509
2.636350,-19.831234
2.557062,-19.489305
2.480171,-19.199371
2.405965,-19.870499
2.321500,-19.185547
2.247869,-19.141975
2.186604,-18.277538
2.120355,-17.852436
2.051326,-17.760948
1.988609,-17.736679
1.903636,-18.897112
1.833645,-18.808336
1.743814,-19.251944
1.677275,-18.921698
1.588690,-19.369650
1.514435,-19.400253
1.435722,-19.281210
1.358160,-19.510590
1.294690,-18.010460
1.224943,-18.114183
1.167703,-17.739220
1.086358,-18.473640
1.013686,-19.021950
0.930701,-19.158278
0.849766,-19.836742
0.778171,-18.992216
0.692845,-19.685272
0.621058,-19.473480
0.531394,-19.809725
0.464754,-19.230577
0.393141,-18.456797
0.318253,-18.701870
0.263422,-18.093515
0.188132,-18.748423
0.109093,-19.051502
0.025763,-19.740042
6.227253,-19.469940
6.170927,-18.834318
6.068155,-19.409901
6.017912,-18.995077
5.911210,-19.343390
5.862405,-18.743641
5.791554,-18.378227
5.690796,-17.777561
5.685896,-17.521629
5.564817,-18.487213
5.520710,-18.578955
5.414392,-19.329605
5.360122,-18.950478
5.256967,-19.024075
5.210080,-18.882215
5.105870,-19.090395
5.056969,-19.502041
4.976339,-18.519171
4.879032,-18.239540
4.837993,-17.559013
4.772511,-17.944637
4.710098,-18.342218
4.606942,-18.516088
4.560822,-19.950153
4.439067,-19.272671
4.397166,-19.618866
4.284710,-19.482380
4.207916,-19.909821
4.154126,-19.584972
4.078385,-19.007608
3.987136,-18.941807
3.930644,-17.653980
3.869093,-18.153633
3.786356,-18.358784
3.717998,-19.388699
3.631136,-19.859913
3.548301,-19.601837
3.454731,-20.247200
3.400653,-19.541813
3.297498,-20.217196
3.224823,-19.807003
3.148220,-19.677528
3.086763,-18.638912
3.020993,-17.840420
2.938832,-18.392910
2.887728,-18.267750
2.790326,-19.372547
2.718705,-19.630821
2.638363,-19.651527
2.559555,-19.426161
2.498577,-19.123257
2.394463,-19.892345
2.337605,-19.128355
2.250170,-19.335987
2.172225,-18.299812
2.122943,-17.826008
2.052955,-17.799883
1.989328,-17.704607
1.905937,-18.906189
1.834508,-18.690025
1.753256,-19.194153
1.672339,-18.793776
1.677408,-19.418724
1.510936,-19.573040
1.444781,-19.305559
1.352553,-19.480953
1.303557,-18.044348
1.297364,-18.132496
1.169237,-17.870291
1.095992,-18.270130
1.008174,-18.956131
0.935997,-19.028458
0.849311,-19.782448
0.779896,-18.897305
0.780413,-18.897305
0.616577,-19.472639
0.534821,-19.691172
0.462609,-19.162966
0.461920,-18.432610
0.317198,-18.681158
0.260318,-17.923969
0.187412,-18.730370
0.109294,-18.924725
0.027252,-19.593727
6.577710,-19.361565
6.231605,-18.867208
6.066333,-19.626753
6.015995,-19.055429
6.002658,-19.418907
5.920495,-18.815561
5.849356,-18.227236
5.717827,-17.827587
5.649757,-17.541668
5.591178,-18.696213
5.577650,-18.443138
5.410077,-19.443830
5.418691,-19.443830
5.281026,-18.815737
5.207778,-18.879061
5.102802,-18.766775
5.119469,-18.766775
4.972025,-18.561909
4.877115,-18.306759
4.836747,-17.715336
4.768868,-17.922365
4.703962,-18.354578
4.605121,-18.452457
4.527367,-19.722517
4.466962,-19.312510
4.364190,-19.742887
4.312222,-19.437805
4.207724,-20.007809
4.152496,-19.619886
4.075126,-18.855677
3.986752,-18.857817
3.929685,-17.653706
3.866600,-18.197636
3.782713,-18.357073
3.714834,-19.175011
3.614169,-19.871250
3.561050,-19.346149
3.454731,-20.106884
3.383590,-19.434311
3.309959,-20.230373
3.222714,-19.689026
3.147166,-19.585764
3.086954,-18.633339
3.003738,-17.681948
2.952443,-18.526569
2.883031,-18.282290
2.788792,-19.076429
2.716788,-19.424114
2.638747,-19.660578
2.557062,-19.447853
2.496851,-19.139778
2.391203,-19.804485
2.320062,-19.054562
2.263398,-19.139626
2.172704,-18.107567
2.121984,-17.824959
2.051613,-17.682888
1.988081,-17.676758
1.904115,-18.707008
1.832782,-18.796635
1.743814,-19.230156
1.678617,-18.922474
1.596599,-19.301979
1.509307,-19.448170
1.437065,-19.329002
1.357106,-19.703136
1.295457,-18.216721
1.225614,-18.188677
1.159507,-17.863922
1.091774,-18.331816
1.014357,-19.031128
0.935230,-19.099632
0.848353,-19.705399
0.779225,-18.945002
0.697806,-19.579628
0.618590,-19.444626
0.536163,-19.822903
0.461183,-19.234570
0.395801,-18.400005
0.318732,-18.677818
0.259803,-17.999723
0.187029,-18.544516
0.108566,-19.087542
0.027302,-19.615765
6.244952,-19.493490
6.170160,-18.823732
6.066621,-19.496124
6.015228,-18.838762
5.912264,-19.411953
5.860200,-18.741129
5.790212,-18.241722
5.690125,-17.780439
5.715229,-17.456915
5.593095,-18.418135
5.516780,-18.588428
5.412187,-19.268639
5.358588,-19.020382
5.253994,-19.112741
5.208450,-18.962524
5.102898,-18.984890
5.056490,-19.447308
4.975476,-18.483185
4.876444,-18.305964
4.835692,-17.619497
4.769539,-17.858053
4.706742,-18.220787
4.604833,-18.718121
4.526504,-19.950960
4.466483,-19.260828
4.362656,-19.690897
4.311838,-19.300089
4.206478,-19.937515
4.151249,-19.502161
4.076660,-19.098721
3.986225,-18.867701
3.930260,-17.760963
3.866313,-18.247433
3.785014,-18.406292
3.715601,-19.308262
3.614169,-19.905899
3.561625,-19.594963
3.453197,-20.297939
3.382056,-19.410036
3.312164,-20.227558
3.221947,-19.677792
3.147166,-19.505829
3.087242,-18.627510
3.003930,-17.746925
2.953019,-18.399036
2.884565,-18.278187
2.787545,-19.279846
2.716309,-19.503172
2.636254,-19.668470
2.556583,-19.438786
2.496276,-19.177181
2.390915,-20.077499
2.319966,-19.205568
2.248157,-19.166857
2.186987,-18.173483
2.121505,-18.002934
2.051038,-17.748703
1.987986,-17.701326
1.904115,-18.916090
1.833358,-18.789732
1.744677,-19.274616
1.678138,-18.969162
1.596982,-19.339890
1.508636,-19.454494
1.435531,-19.316360
1.358352,-19.507689
1.295936,-18.157169
1.224943,-18.133013
1.168183,-17.861078
1.086262,-18.479946
1.013973,-19.039986
0.930988,-19.132778
0.850246,-19.580336
0.779705,-18.937641
0.697423,-19.522110
0.618015,-19.318060
0.532736,-19.695873
0.464514,-19.095663
0.393046,-18.307684
0.318349,-18.601824
0.262847,-17.994410
0.188036,-18.615814
0.110414,-18.842014
0.025903,-19.557228
6.220547,-19.355974
6.170735,-18.827005
6.066237,-19.530901
6.015707,-18.938875
5.911018,-19.402250
5.860200,-18.680553
5.791458,-18.186827
5.690700,-17.670361
5.687047,-17.449863
5.566160,-18.431116
5.522532,-18.746906
5.413528,-19.580700
5.360410,-19.182749
5.255624,-19.133390
5.210176,-19.045437
5.104815,-18.978758
5.057448,-19.474680
4.976339,-18.451523
4.878265,-18.232906
4.837706,-17.502447
4.772607,-17.923336
4.707701,-18.279366
4.607038,-18.687855
4.559864,-19.870918
4.438013,-19.344152
4.396878,-19.707087
4.282889,-19.437695
4.209258,-19.962458
4.152879,-19.683271
4.077714,-18.976095
3.986800,-18.883343
3.930835,-17.677505
3.868326,-18.123909
3.785973,-18.376526
3.717806,-19.417984
3.632670,-19.794443
3.548685,-19.530434
3.457128,-20.144783
3.401325,-19.603523
3.298169,-20.432251
3.224344,-19.815414
3.148508,-19.579176
3.087530,-18.642376
3.020034,-17.815052
2.939599,-18.388792
2.886578,-18.273331
2.806046,-19.440733
2.703272,-19.497520
2.638267,-19.547829
2.559651,-19.416222
2.499248,-19.179110
2.393025,-19.892992
2.320158,-19.156738
2.265604,-19.218607
2.172896,-18.096348
2.123710,-17.926624
2.052668,-17.604870
1.989663,-17.670893
1.913941,-18.814995
1.828517,-18.742676
1.754311,-19.126915
1.672243,-18.828428
1.678079,-19.160820
1.519132,-19.356976
1.438599,-19.430779
1.352170,-19.597589
1.304324,-18.058109
1.220582,-18.260010
1.169142,-17.827301
1.096184,-18.438223
1.008941,-19.152641
0.935566,-19.243715
0.847969,-19.773355
0.780472,-19.039074
0.702767,-19.489443
0.700071,-19.537880
0.538919,-19.787422
0.461039,-19.141045
0.394328,-18.450651
0.317965,-18.596056
0.262175,-17.786285
0.188227,-18.733225
0.110022,-18.861433
0.025268,-19.668865
6.454991,-19.382700
6.171406,-19.026800
6.066333,-19.611605
6.079549,-19.188982
6.001412,-19.549891
5.920783,-18.825989
5.756182,-18.328724
5.780807,-17.690956
5.649757,-17.546967
5.654829,-18.566145
5.515246,-18.464052
5.505169,-19.329857
5.357150,-18.970867
5.350237,-18.970867
5.205574,-18.984499
5.196935,-18.993750
5.051984,-19.487921
5.037114,-19.487921
4.903188,-18.302048
4.835117,-17.500698
4.769731,-18.105476
4.702524,-18.136478
4.603874,-18.410036
4.527655,-19.773041
4.467249,-19.353201
4.365436,-19.620247
4.312222,-19.234255
4.207436,-19.881113
4.152592,-19.676443
4.075317,-18.940390
3.986417,-18.953032
3.930260,-17.746418
3.866984,-18.222303
3.782233,-18.455292
3.714738,-19.123203
3.613977,-19.740162
3.546767,-19.430204
3.468343,-19.976231
3.383686,-19.344372
3.311877,-20.000397
3.221659,-19.601807
3.146494,-19.508308
3.085708,-18.591343
3.003067,-17.720802
2.952923,-18.477703
2.881976,-18.316185
2.787449,-19.141897
2.716021,-19.425222
2.638363,-19.567993
2.557446,-19.449242
2.496276,-19.041269
2.391203,-19.794775
2.320254,-18.978600
2.248157,-19.180836
2.186604,-18.329151
2.120546,-18.049797
2.050079,-17.705849
1.987746,-17.560711
1.904019,-18.859457
1.832974,-18.852726
1.744677,-19.117678
1.679289,-18.895720
1.598324,-19.380133
1.509211,-19.483330
1.435435,-19.194290
1.358256,-19.636517
1.295073,-18.198893
1.225614,-18.064379
1.158932,-17.831509
1.091678,-18.441153
1.012248,-18.834036
0.931036,-18.963097
0.849958,-19.698750
0.779129,-18.888817
0.696847,-19.532143
0.618878,-19.376333
0.532257,-19.877344
0.462800,-19.386770
0.394555,-18.411516
0.317259,-18.582590
0.261984,-17.902672
0.188581,-18.391216
0.110846,-18.833439
0.025996,-19.450310
6.220547,-19.395390
6.172269,-18.938982
6.067867,-19.706484
6.016090,-19.084146
5.912264,-19.510132
5.861351,-18.949175
5.788582,-18.450195
5.687920,-17.812460
5.714653,-17.602789
5.591657,-18.456484
5.516205,-18.580851
5.410940,-19.304785
5.358205,-19.032696
5.253899,-19.018503
5.207778,-19.009087
5.102514,-18.930124
5.054860,-19.500319
4.974326,-18.417969
4.876444,-18.163059
4.836843,-17.522537
4.771457,-17.940762
4.705783,-18.238668
4.604737,-18.532131
4.526696,-19.788185
4.467345,-19.095741
4.396494,-19.466768
4.281930,-19.337135
4.207340,-19.890858
4.153358,-19.647047
4.076756,-19.065447
3.986704,-19.108086
3.929589,-17.789104
3.866600,-18.372776
3.783480,-18.463261
3.715601,-19.494080
3.613402,-20.019062
3.545138,-19.530666
3.467672,-20.268055
3.382632,-19.550097
3.309767,-20.202938
3.223289,-19.746340
3.146494,-19.423393
3.088105,-18.594051
3.018596,-17.822668
2.937681,-18.351482
2.884469,-18.205338
2.788025,-19.178997
2.716980,-19.500931
2.637117,-19.559013
2.556775,-19.388912
2.495701,-19.042774
2.391299,-19.842171
2.320925,-19.034672
2.264549,-19.140442
2.172225,-18.238033
2.121984,-17.989006
2.051517,-17.920170
1.988465,-17.723522
1.903252,-18.951180
1.833070,-18.809044
1.743239,-19.262896
1.678330,-18.837547
1.597749,-19.356216
1.508348,-19.410234
1.436010,-19.388699
1.358352,-19.573467
1.294402,-18.088820
1.225614,-18.170773
1.167895,-17.828491
1.086358,-18.467533
1.012919,-19.055227
0.930749,-19.098690
0.850437,-19.698193
0.779513,-18.891304
0.696560,-19.517859
0.613437,-19.352160
0.538535,-19.772728
0.461087,-19.143267
0.395897,-18.372337
0.316492,-18.642746
0.263518,-17.888008
0.188132,-18.683186
0.109533,-18.910767
0.026127,-19.602077
6.231678,-19.322763
6.171310,-18.933985
6.066717,-19.667080
6.015515,-19.043043
5.909196,-19.355787
5.860583,-18.757591
5.790308,-18.183451
5.689837,-17.594740
5.684267,-17.609459
5.563667,-18.281252
5.519369,-18.441107
5.413624,-19.381540
5.358205,-18.938318
5.255912,-18.930132
5.209504,-18.862843
5.104623,-18.944309
5.058695,-19.416439
4.975189,-18.354105
4.879608,-18.268518
4.838377,-17.448071
4.772320,-17.814739
4.708755,-18.221035
4.607422,-18.667845
4.559576,-19.835644
4.438396,-19.246748
4.398124,-19.689440
4.283176,-19.449078
4.208491,-20.067003
4.153550,-19.688318
4.077810,-19.058455
3.986992,-18.820728
3.931219,-17.701082
3.868038,-18.136286
3.785685,-18.313278
3.717806,-19.303463
3.631616,-19.820930
3.548014,-19.449146
3.455498,-20.102139
3.400845,-19.449528
3.297306,-20.317659
3.223289,-19.807047
3.147741,-19.435516
3.088680,-18.617935
3.019843,-17.763191
2.939790,-18.439852
2.885811,-18.305977
2.805279,-19.344736
2.703752,-19.551388
2.639322,-19.697845
2.559171,-19.321655
2.560310,-19.146704
2.393983,-19.945789
2.337029,-19.203737
2.234641,-19.278755
2.187274,-18.284241
2.121984,-17.867682
2.052572,-17.843302
1.989040,-17.642654
1.904882,-19.017614
1.834221,-18.788929
1.745540,-19.330030
1.678905,-18.749952
1.599475,-19.286228
1.511320,-19.544321
1.444973,-19.314005
1.352553,-19.574617
1.304132,-18.147661
1.218760,-18.142368
1.169237,-17.948040
1.095321,-18.322975
1.007982,-18.926601
0.936045,-19.156040
0.852067,-19.583443
0.851935,-18.914268
0.781467,-19.511272
0.620028,-19.428448
0.538752,-19.818829
0.461566,-19.311882
0.394519,-18.616863
0.315629,-18.868317
0.261696,-18.122536
0.188389,-18.806164
0.107676,-19.033276
0.026232,-19.588987
6.231678,-19.385471
6.170352,-18.928553
6.067196,-19.616419
6.080124,-19.090694
6.004001,-19.407919
5.921837,-18.904633
5.850507,-18.342062
5.716197,-17.755157
5.650044,-17.631523
5.590986,-18.609917
5.577842,-18.592669
5.408160,-19.387829
5.419267,-18.906862
5.251406,-18.899521
5.209025,-19.001856
5.102514,-18.686817
5.118798,-19.244989
4.972408,-18.384409
4.970769,-18.384409
4.833200,-17.472233
4.770594,-17.981836
4.704058,-18.358730
4.696187,-18.358730
4.523724,-19.765467
4.467824,-19.311720
4.394960,-19.699863
4.282026,-19.395597
4.207436,-19.824612
4.151824,-19.645742
4.075605,-18.979877
3.986033,-19.064795
3.930452,-17.843643
3.866600,-18.341492
3.782425,-18.523090
3.713971,-19.169624
3.613402,-19.946516
3.562009,-19.547749
3.453772,-20.083241
3.382344,-19.427612
3.311685,-20.185976
3.222714,-19.545689
3.147549,-19.513218
3.085612,-18.515251
3.003642,-17.734093
2.952923,-18.411949
2.883318,-18.199017
2.787833,-18.942287
2.716884,-19.233616
2.638938,-19.552914
2.557542,-19.294849
2.497139,-18.970612
2.392258,-19.833286
2.320829,-19.124334
2.247390,-19.265936
2.186412,-18.271778
2.120834,-17.944607
2.049983,-17.752491
1.987362,-17.738121
1.903060,-18.716244
1.833166,-18.749168
1.743143,-19.274250
1.676316,-18.892193
1.597365,-19.215790
1.508731,-19.420776
1.436969,-19.260422
1.356722,-19.597038
1.294306,-18.104939
1.226189,-18.192390
1.159028,-17.928061
1.092157,-18.434370
1.012919,-18.987238
0.934799,-19.018282
0.847873,-19.768328
0.778938,-18.978573
0.696847,-19.556011
0.619261,-19.368687
0.531586,-19.979458
0.464130,-19.352156
0.394999,-18.305161
0.316587,-18.718588
0.260702,-17.888752
0.187029,-18.572435
0.109446,-18.786543
0.027688,-19.468706
6.224833,-19.420441
6.171598,-18.934925
6.067005,-19.572258
6.015995,-18.978092
5.911114,-19.488857
5.860775,-18.864571
5.788582,-18.407726
5.688111,-17.800074
5.651387,-17.597343
5.592329,-18.475756
5.516876,-18.682444
5.410460,-19.517845
5.357438,-19.175201
5.253803,-19.098288
5.207203,-19.086035
5.102035,-18.829184
5.056394,-19.417645
4.975093,-18.395384
4.876827,-18.281767
4.836363,-17.607231
4.832615,-18.074127
4.702907,-18.272190
4.604258,-18.715860
4.526025,-19.847532
4.466674,-19.451813
4.362272,-19.749432
4.311550,-19.346773
4.205327,-19.988335
4.150770,-19.713770
4.076084,-19.022642
3.986225,-18.950010
3.928535,-17.839691
3.866888,-18.166777
3.785014,-18.430981
3.715122,-19.291025
3.614169,-19.931629
3.560858,-19.663589
3.453581,-20.248096
3.382727,-19.547749
3.310822,-20.273140
3.223002,-19.668104
3.147070,-19.391941
3.087721,-18.575253
3.004409,-17.842661
2.952156,-18.384651
2.885715,-18.238857
2.788216,-19.411238
2.716788,-19.677299
2.637213,-19.744886
2.555912,-19.461546
2.496468,-19.161057
2.390915,-19.795750
2.320542,-19.122374
2.248445,-19.232426
2.186316,-18.300365
2.120259,-17.951656
2.051517,-17.796860
1.987938,-17.715193
1.903348,-18.900515
1.833741,-18.740068
1.743622,-19.174248
1.678905,-18.864538
1.596599,-19.257364
1.508156,-19.473619
1.443822,-19.263485
1.351882,-19.561842
1.303077,-18.023071
1.219143,-18.162476
1.168566,-17.887638
1.086166,-18.532959
1.012727,-18.997915
0.935134,-19.045197
0.847969,-19.695477
0.779033,-18.899565
0.697231,-19.534042
0.614013,-19.398941
0.538919,-19.731642
0.461279,-19.148371
0.393561,-18.380207
0.317390,-18.603359
0.262367,-17.930336
0.186532,-18.579243
0.108757,-18.948959
0.026228,-19.633234
6.231678,-19.348528
6.171119,-18.878641
6.067771,-19.569994
6.016187,-18.959082
5.911018,-19.454756
5.859912,-18.809605
5.789541,-18.311880
5.688591,-17.758047
5.683692,-17.451061
5.563283,-18.426447
5.516876,-18.531719
5.411036,-19.216784
5.359259,-18.884338
5.256200,-18.869467
5.210846,-18.675552
5.107212,-18.847948
5.058024,-19.550278
4.975860,-18.535316
4.878553,-18.164900
4.838281,-17.664431
4.771553,-17.998009
4.707222,-18.180534
4.607422,-18.615654
4.559384,-19.910295
4.438300,-19.149557
4.396111,-19.704029
4.283176,-19.463268
4.208012,-19.926788
4.153167,-19.741398
4.075988,-18.998569
3.987279,-18.903997
3.930164,-17.645794
